date,Bower (JS),Clojars (Clojure),CPAN,CPAN (search),CRAN (R),Crates.io (Rust),Drupal (php),DUB (dlang),GoDoc (Go),Gopm (go),Hackage (Haskell),Hex.pm (Elixir/Erlang),Julia,LuaRocks (Lua),Maven Central (Java),MELPA (Emacs),Nimble (Nim),npm (node.js),nuget (.NET),Packagist (PHP),Pear (PHP),Perl 6 Ecosystem (perl 6),PyPI,Rubygems.org,Vim Scripts
2013/11/13,,7639,28672,28672,5012,,,,,,,,,,66824,,,47242,16944,18807,595,,36597,65837,
2013/11/14,,7644,28676,28676,5016,,,,,,5335,,,,66890,,,47385,16965,18864,595,,36633,65891,
2013/11/15,,7655,28685,28685,5019,,,,,,5335,,,,66997,,,47506,16987,18921,595,,,65949,
2013/11/16,,7665,28687,28687,5022,,,,,,5335,,,,67082,,,47604,16997,18997,595,,36705,65995,
2013/11/17,,7673,28693,28693,5025,,,,,,5335,,,,67121,,,47688,17025,19046,595,,36738,66025,
2013/11/18,,7676,28697,28697,5027,,,,,,5335,,,,67140,,,47783,17054,19090,595,,36767,66070,
2013/11/19,,,,,,,,,,,,,,,,,,,,,,,,,
2013/11/20,,7689,28709,28709,5031,,,,,,5335,,,,67239,,,48060,16776,19186,595,,36841,66217,
2013/11/21,,7700,28708,28708,5034,,,,,,5335,,,,67353,,,48186,16834,19233,595,,36898,66270,
2013/11/22,,7708,28715,28715,5035,,,,,,5335,,,,67381,,,48311,16847,19284,595,,36942,66333,
2013/11/23,,7711,28726,28726,5037,,,,,,5335,,,,67447,,,48413,16869,19317,595,,36993,66376,
2013/11/24,,7716,28732,28732,5039,,,,,,5335,,,,67479,,,48515,16889,19366,595,,37023,66413,
2013/11/25,,7728,28739,28739,5045,,,,,,5673,,,,67534,,,48631,16914,19439,595,,37041,66450,
2013/11/26,,7735,28746,28746,5048,,,,,,5673,,,,67582,,,48770,16944,19512,595,,37082,66523,
2013/11/27,,7742,28753,28753,5052,,,,,,5673,,,,67618,,,48891,16959,19573,595,,37116,66585,
2013/11/28,,7748,28757,28757,5061,,,,,,5673,,,,67668,,,49034,16975,19631,595,,37140,66651,
2013/11/29,,7749,28749,28749,5060,,,,,,5673,,,,67693,,,49133,16987,19686,595,,37168,66696,
2013/11/30,,7755,28754,28754,5062,,,,,,5673,,,,67732,,,49223,16999,19742,595,,37214,66718,
2013/12/01,,7762,28758,28758,5062,,,,,,5673,,,,67779,,,49308,17021,19795,595,,37235,66737,
2013/12/02,,7769,28766,28766,5065,,,,,,5673,,,,67795,,,49434,17047,19835,595,,37273,66784,
2013/12/03,,7776,28772,28772,5066,,,,,,5673,,,,67839,,,49560,17079,19889,595,,37306,66842,
2013/12/04,,7784,28770,,5066,,,,,,5673,,,,67902,,,49701,17104,19972,595,,37359,66906,
2013/12/05,,7800,28773,28773,5065,,,,,,5673,,,,67951,,,49822,17131,20035,595,,37391,66948,
2013/12/06,,7806,28773,28773,5068,,,,,,5673,,,,68042,,,50004,17197,20100,595,,37443,67006,
2013/12/07,,7812,28773,28773,5072,,,,,,5673,,,,68065,,,50140,17232,20147,595,,37473,67054,
2013/12/08,,7822,28773,28773,5073,,,,,,5673,,,,68094,,,50255,17242,20176,595,,37493,67087,
2013/12/09,,7826,28773,28773,5073,,,,,,5673,,,,68107,,,50387,17265,20232,595,,37543,67150,
2013/12/10,,7837,28808,28808,5071,,,,,,5673,,,,68153,,,50544,17280,20285,595,,37496,67215,
2013/12/11,,7843,28809,28809,5073,,,,,,5673,,,,68195,,,50690,17294,20335,595,,37525,67282,
2013/12/12,,7847,28810,28810,5076,,,,,,5673,,,,68240,,,50804,17319,20404,595,,37558,67345,
2013/12/13,,7863,28820,28820,5080,,,,,,5673,,,,68349,,,50957,17344,20474,595,,37588,67411,
2013/12/14,,7869,28828,28828,5081,,,,,,5673,,,,68374,,,51077,17352,20534,595,,37615,67455,
2013/12/15,,7875,28834,28834,5082,,,,,,5673,,,,68374,,,51169,17358,20576,595,,37639,67494,
2013/12/16,,7882,28834,28834,5087,,,,,,5673,,,,68534,,,51286,17376,20627,595,,37682,67547,
2013/12/17,,7893,28842,28842,5086,,,,,,5673,,,,68613,,,51429,17599,20674,595,,37738,67598,
2013/12/18,,7899,28848,28848,5088,,,,,,5673,,,,68652,,,51558,17459,20741,595,,37786,67669,
2013/12/19,,7905,28852,28852,5092,,,,,,5673,,,,68706,,,51681,17470,20798,595,,37826,67734,
2013/12/20,,7914,28858,28858,5096,,,,,,5673,,,,68774,,,51798,17486,20847,595,,37866,67782,
2013/12/21,,7922,28862,28862,5048,,,,,,5673,,,,68814,,,51886,17499,20905,595,,37904,67825,
2013/12/22,,7928,28865,28865,5047,,,,,,5673,,,,68830,,,51984,17516,20928,595,,38133,67863,
2013/12/23,,7936,28868,28868,5048,,,,,,5673,,,,68851,,,52107,17539,20968,595,,38159,67903,
2013/12/24,,7943,28869,28869,5051,,,,,,5673,,,,68906,,,52246,17551,21019,595,,38189,67937,
2013/12/25,,7947,28883,28883,5053,,,,,,5673,,,,68950,,,52314,17563,21052,595,,38222,67964,
2013/12/26,,7955,28882,28882,5052,,,,,,5673,,,,68965,,,52391,17574,21085,595,,38247,67991,
2013/12/27,,7959,28884,28884,5055,,,,,,5673,,,,68981,,,52479,17590,21131,595,,38270,68036,
2013/12/28,,7962,28886,28886,5059,,,,,,5673,,,,69018,,,52581,17605,21203,595,,38293,68082,
2013/12/29,,7965,28891,28891,5059,,,,,,,,,,69029,,,52671,17614,21249,595,,38315,68117,
2013/12/30,,7967,28894,28894,5064,,,,,,,,,,69046,,,52774,17635,21334,595,,38351,68169,
2013/12/31,,7972,28909,28909,5067,,,,,,,,,,69087,,,52888,17653,21389,595,,38376,68210,
2014/01/01,,7976,28912,28912,5049,,,,,,,,,,69131,,,52986,17658,21413,595,,38404,68241,
2014/01/02,,7981,28915,28915,5052,,,,,,,,,,69165,,,53109,17673,21456,595,,38430,68278,
2014/01/03,,7985,28926,28926,5052,,,,,,,,,,69236,,,53259,17699,21598,595,,38488,68327,
2014/01/04,,7988,28938,28938,5058,,,,,,,,,,69278,,,53399,17718,21635,595,,38530,68377,
2014/01/05,,7992,28942,28942,5060,,,,,,5673,,,,69310,,,53531,17734,21674,595,,38553,68417,
2014/01/06,,7997,28952,28952,5061,,,,,,5673,,,,69316,,,53652,17750,21722,595,,38584,68470,
2014/01/07,,8001,28955,28955,5068,,,,,,5673,,,,69357,,,53790,17780,21775,595,,38625,68519,
2014/01/08,,8011,28958,28958,5073,,,,,,5673,,,,69389,,,53930,17828,21817,595,,38660,68563,
2014/01/09,,8024,28958,28958,5083,,,,,,5673,,,,69429,,,54064,17847,21888,595,,38698,68616,
2014/01/10,,8036,28958,28958,5087,,,,,,5673,,,,69459,,,54218,17867,21945,595,,38736,68685,
2014/01/11,,8042,28958,28958,5089,,,,,,5673,,,,69512,,,54329,17889,21995,595,,38768,68735,
2014/01/12,,8051,28977,28977,5089,,,,,,5673,,,,69527,,,54443,17908,22041,595,,38787,68764,
2014/01/13,,8063,28987,28987,5089,,,,,,5673,,,,69565,,,54616,17937,22110,595,,38807,68816,
2014/01/14,,8072,28992,28992,5094,,,,,,5673,,,,69640,,,54797,18001,22166,595,,38852,68867,
2014/01/15,,8082,28992,28992,5103,,,,,,5673,,,,69673,,,54896,18001,22223,595,,38893,68925,
2014/01/16,,8093,28994,28994,5106,,,,,,5673,,,,69708,,,55043,18028,22272,595,,38939,68976,
2014/01/17,,8102,29000,29000,5116,,,,,,5673,,,,69744,,,55171,18064,22320,595,,39158,69018,
2014/01/18,,8103,29013,29013,5122,,,,,,5971,,,,69851,,,55314,18080,22366,595,,39182,69075,
2014/01/19,,8118,29018,29018,5124,,,,,,5971,,,,69889,,,55430,18105,22416,595,,39207,69117,
2014/01/20,,8121,29024,29024,5128,,,,,,5971,,,,69911,,,55553,18203,22476,595,,39237,69154,
2014/01/21,,8146,29028,29028,5132,,,,,,5971,,,,70009,,,55714,18281,22539,595,,39292,69220,
2014/01/22,,8159,29037,29037,5135,,,,,,5971,,,,70068,,,55874,18199,22597,595,,39340,69287,
2014/01/23,,8171,29039,29039,5142,,,,,,5971,,,,70123,,,56013,18229,22655,595,,39383,69328,
2014/01/24,,8183,29041,29041,5144,,,,,,5971,,,,70159,,,56132,18257,22726,595,,39246,69379,
2014/01/25,,8195,29047,29047,5149,,,,,,5971,,,,70190,,,56266,18285,22791,595,,39281,69436,
2014/01/26,,8209,29052,29052,5151,,,,,,5971,,,,70214,,,56484,18306,22841,595,,39305,69480,
2014/01/27,,8219,29059,29059,5150,,,,,,5971,,,,70239,,,56648,18344,22938,595,,39347,69519,
2014/01/28,,8230,29065,29065,5157,,,,,,5971,,,,70295,,,56788,18386,23020,595,,39392,69574,
2014/01/29,,8240,29073,29073,5162,,,,,,5971,,,,70328,,,56919,1035,23072,595,,39423,69625,
2014/01/30,,8250,29079,29079,5163,,,,,,5971,,,,70368,,,57047,18449,23118,595,,39459,69685,
2014/01/31,,8258,29057,29057,5165,,,,,,,,,,70419,,,57172,18456,23193,595,,39492,69748,
2014/02/01,,8264,28980,28980,5168,,,,,,,,,,70472,,,57308,18480,23239,595,,39523,69800,
2014/02/02,,8267,28984,28984,5170,,,,,,6007,,,,70512,1594,,57407,18498,23286,595,,39561,69837,
2014/02/03,,8276,28990,28990,5165,,,,,,6008,,,,70532,1597,,57487,18516,23378,595,,39496,69889,
2014/02/04,,8292,28999,28999,5169,,,,,,6015,,,,70620,1598,,57701,18541,23453,595,,39539,69956,
2014/02/05,,8302,29006,29006,5170,,,,,,6019,,,,70639,1601,,57862,18573,23515,595,,39576,70020,
2014/02/06,,8317,28990,28990,5172,,,,,,6024,,,,70752,1604,,58026,18608,23569,595,,39621,70069,
2014/02/07,,8329,28970,28970,5176,,,,,,6028,,,,70812,1604,,58166,18658,23648,595,,39663,70131,
2014/02/08,,8333,28974,28974,5178,,,,,,6034,,,,70862,1604,,58293,18672,23705,595,,39695,70171,
2014/02/09,,8339,28980,28980,5181,,,,,,6039,,,,70878,1605,,58416,18689,23741,595,,39720,70214,
2014/02/10,,8351,28985,28985,5186,,,,,,6044,,,,70901,1606,,58540,18716,23795,595,,39758,70254,
2014/02/11,,8359,28990,28990,5194,,,,,,6048,,,,70935,1606,,58700,18737,23832,595,,39800,70319,
2014/02/12,,8364,28996,28996,5201,,,,,,6052,,,,70996,1606,,58857,18764,23908,595,,39842,70388,
2014/02/13,,8375,28998,28998,5205,,,,,,6057,,,,71049,1606,,58992,18794,24003,595,,39893,70469,
2014/02/14,,8384,29007,29007,5206,,,,,,6067,,,,71075,1618,,59154,18809,24070,595,,39922,70521,
2014/02/15,,8392,29016,29016,5209,,,,,,6069,,,,71102,1622,,59270,18835,24112,595,,39954,70579,
2014/02/16,,8400,29022,29022,5210,,,,,,6073,,,,71139,1625,,59391,18859,24159,595,,39985,70621,
2014/02/17,,8408,29027,29027,5215,,,,,,6076,,,,71167,1629,,59524,18885,24231,595,,40027,70670,
2014/02/18,,8420,29040,29040,5224,,,,,,6079,,,,71209,1630,,59759,18915,24279,595,,40064,70752,
2014/02/19,,8424,29038,29038,5225,,,,,,6081,,,,71306,1631,,59952,18946,24364,595,,40113,70812,
2014/02/20,,8440,29041,29041,5228,,,,,,6083,,,,71407,1631,,60145,18966,24405,595,,40135,70873,
2014/02/21,,8449,29045,29045,5228,,,,,,6088,,,,71436,1638,,60324,19024,24494,595,,40184,70972,
2014/02/22,,8466,29045,29045,5231,,,,,,6090,,,,71475,1638,,60461,19071,24627,595,,40236,71031,
2014/02/23,,8475,29052,29052,5233,,,,,,6095,,,,71501,1641,,60606,19107,24662,595,,40265,71053,
2014/02/24,,8484,29057,29057,5235,,,,,,6104,,,,71575,1644,,60757,19136,24736,595,,40297,71114,
2014/02/25,,8493,29064,29064,5238,,,,,,6106,,,,71618,1652,,60956,19181,24811,595,,40347,71196,
2014/02/26,,8502,29074,29074,5245,,,,,,6113,,,,71657,1656,,61145,19207,24874,595,,40355,71264,
2014/02/27,,8509,29083,29083,5247,,,,,,6116,,,,71716,1657,,61347,19238,24937,595,,40385,71334,
2014/02/28,,8517,29092,29092,5246,,,,,,6122,,,,71815,1657,,61526,19327,25005,595,,40431,71389,
2014/03/01,,8519,29097,29097,5248,,,,,,6125,,,,71906,1664,,61656,19351,25053,595,,40455,71446,
2014/03/02,,8525,29099,29099,5251,,,,,,6127,,,,71939,1667,,61787,19369,25118,595,,40482,71492,
2014/03/03,,8531,29099,29099,5257,,,,,,6130,,,,72028,1669,,61934,19398,25173,595,,40507,71535,
2014/03/04,,8540,29112,29112,5262,,,,,,6137,,,,72085,1672,,62053,19419,25233,595,,40576,71595,
2014/03/05,,8551,29126,29126,5267,,,,,,6144,,,,72148,1674,,62223,19439,25299,595,,40624,71644,
2014/03/06,,8555,29131,29131,5275,,,,,,6149,,,,72223,1675,,62356,19456,25363,595,,40680,71702,
2014/03/07,,8563,29132,29132,5266,,,,,,6149,,,,72257,1679,,62546,19525,25418,595,,40737,71762,
2014/03/08,,8571,29137,29137,5273,,,,,,6153,,,,72369,1682,,62725,19574,25473,595,,40784,71817,
2014/03/09,,8579,29142,29142,5275,,,,,,6158,,,,72397,1685,,62863,19591,25521,595,,40820,71858,
2014/03/10,,8583,29149,29149,5278,,,,,,6161,,,,72497,1686,,63003,19627,25554,595,,40866,71890,
2014/03/11,,8589,29152,29152,5283,,,,,,6163,,,,72974,1686,,63164,19654,25603,595,,40910,71950,
2014/03/12,,8597,29154,29154,5288,,,,,,6168,,,,73026,1688,,63315,19680,25657,595,,40956,72014,
2014/03/13,,8601,29164,29164,5293,,,,,,6172,,,,73210,1691,,63533,19694,25731,595,,41005,72080,
2014/03/14,,8607,29171,29171,5292,,,,,,6175,,,,73290,1696,,63712,19718,25819,595,,41054,72137,
2014/03/15,,8614,29181,29181,5293,,,,,,6178,,,,73342,1696,,63860,19742,25869,595,,41097,72193,
2014/03/16,,8617,29185,29185,5300,,,,,,6180,,,,73419,1699,,63982,19749,25910,595,,41131,72230,
2014/03/17,,8622,29191,29191,5297,,,,,,6183,,,,73467,1702,,64135,19768,25964,595,,41174,72292,
2014/03/18,,8631,29192,29192,5300,,,,,,6186,,,,73517,1704,,64332,19886,26041,595,,41214,72364,
2014/03/19,,8651,29199,29200,5307,,,,,,6190,,,,73591,1704,,64518,19920,26073,595,,41280,72424,
2014/03/20,,8664,29210,29211,5320,,,,,,6196,,,,73673,1706,,64707,19955,26154,595,,41323,72488,
2014/03/21,,8681,29218,29220,5322,,,,,,6197,,,,73757,1707,,64799,20003,26241,595,,41360,72530,
2014/03/22,,8690,29228,29229,5323,,,,,,6197,,,,73802,1709,,64799,20031,26291,595,,41391,72580,
2014/03/23,,8697,29233,29233,5326,,,,,,6201,,,,73813,1710,,64799,20052,26347,595,,41423,72614,
2014/03/24,,8707,29239,29239,5330,,,,,,6207,,,,73838,1711,,64799,20084,26454,595,,41465,72670,
2014/03/25,,8717,29244,29245,5333,,,,,,6209,,,,73955,1712,,64799,20118,26538,595,,41521,72729,
2014/03/26,,8725,29256,29256,5338,,,,,,6222,,,,74005,1714,,64799,20143,26616,595,,41555,72787,
2014/03/27,,8744,29267,29268,5343,,,,,,6225,,,,74045,1716,,64799,20177,26684,595,,41620,72847,
2014/03/28,,8750,29280,29281,5347,,,,,,6228,,,,74096,1717,,64799,20226,26763,595,,41655,72903,
2014/03/29,,8764,29286,29287,5354,,,,,,6231,,,,74121,1718,,66357,20243,26836,595,,41696,72942,
2014/03/30,,8772,29290,29290,5356,,,,,,6232,,,,74132,1722,,66499,20272,26884,595,,41728,72977,
