package name,version,source,downloads,language,use_count
io.opencensus/opencensus-contrib-http-util,,maven,,java,781
com.google.http-client/google-http-client,,maven,,java,780
com.typesafe.play/play-functional_2.11,,maven,,java,778
com.typesafe.play/play-json_2.11,,maven,,java,777
org.tukaani/xz,,maven,,java,776
javax.servlet.jsp.jstl/jstl-api,,maven,,java,775
org.jline/jline-terminal-jna,,maven,,java,771
org.scalaj/scalaj-http_2.11,,maven,,java,769
com.nimbusds/nimbus-jose-jwt,,maven,,java,768
org.scalaz/scalaz-core_2.11,,maven,,java,768
org.eclipse.collections/eclipse-collections-api,,maven,,java,759
com.lihaoyi/scalaparse_2.11,,maven,,java,758
org.eclipse.collections/eclipse-collections,,maven,,java,758
io.get-coursier/coursier-cache_2.11,,maven,,java,754
org.hamcrest/java-hamcrest,,maven,,java,752
io.get-coursier/coursier_2.11,,maven,,java,750
net.sf.opencsv/opencsv,,maven,,java,744
org.mybatis/mybatis,,maven,,java,744
com.sun.xml.bind/jaxb-core,,maven,,java,742
com.typesafe.akka/akka-parsing_2.11,,maven,,java,734
com.google.http-client/google-http-client-test,,maven,,java,734
org.jboss.weld.module/weld-web,,maven,,java,733
com.typesafe.akka/akka-http-core_2.11,,maven,,java,733
org.jboss.weld.probe/weld-probe-core,,maven,,java,728
com.github.fge/btf,,maven,,java,723
com.github.fge/msg-simple,,maven,,java,722
io.netty/netty-tcnative-boringssl-static,,maven,,java,721
org.jboss.spec.javax.xml.rpc/jboss-jaxrpc-api_1.1_spec,,maven,,java,721
com.github.fge/jackson-coreutils,,maven,,java,719
org.jboss.weld.environment/weld-environment-common,,maven,,java,716
com.typesafe.akka/akka-slf4j_2.11,,maven,,java,714
org.jetbrains/annotations,,maven,,java,712
com.intellij/annotations,,maven,,java,702
org.codehaus.woodstox/stax2-api,,maven,,java,697
com.github.jnr/jnr-constants,,maven,,java,694
ch.qos.logback/logback-access,,maven,,java,690
org.typelevel/macro-compat_2.10,,maven,,java,689
org.xerial/sqlite-jdbc,,maven,,java,689
org.jline/jline-reader,,maven,,java,688
org.specs2/specs2-scalacheck_2.10,,maven,,java,687
org.jboss.spec.javax.ejb/jboss-ejb-api_3.1_spec,,maven,,java,686
com.typesafe.akka/akka-stream-testkit_2.12,,maven,,java,683
org.jboss.resteasy/resteasy-client,,maven,,java,681
org.reactivestreams/reactive-streams-examples,,maven,,java,678
com.github.jnr/jnr-posix,,maven,,java,678
org.reactivestreams/reactive-streams-tck,,maven,,java,677
org.springframework/spring-aspects,,maven,,java,673
org.clojure/core.specs.alpha,,maven,,java,669
com.google.inject.extensions/guice-servlet,,maven,,java,669
org.typelevel/discipline_2.11,,maven,,java,668
org.clojure/clojure,,maven,,java,668
it.unimi.dsi/fastutil,,maven,,java,667
com.lihaoyi/ammonite-ops_2.11,,maven,,java,667
com.github.jnr/jnr-netdb,,maven,,java,666
com.github.jnr/jnr-enxio,,maven,,java,666
org.jruby/jruby-core,,maven,,java,665
com.lihaoyi/ammonite-terminal_2.11,,maven,,java,664
com.sun.activation/javax.activation,,maven,,java,659
org.jboss.arquillian.protocol/arquillian-protocol-servlet,,maven,,java,657
org.codehaus.btm/btm,,maven,,java,652
com.lihaoyi/ammonite-util_2.11,,maven,,java,647
com.lihaoyi/ammonite-runtime_2.11,,maven,,java,646
org.springframework.retry/spring-retry,,maven,,java,646
io.spray/spray-json_2.12,,maven,,java,641
com.google.http-client/google-http-client-jackson2,,maven,,java,627
org.jboss.weld/weld-core-test-common,,maven,,java,623
colt/colt,,maven,,java,621
com.typesafe.scala-logging/scala-logging_2.11,,maven,,java,620
io.dropwizard.metrics/metrics-json,,maven,,java,620
org.wso2.carbon.commons/org.wso2.carbon.tenant.common,,maven,,java,616
org.jboss.resteasy/resteasy-jaxb-provider,,maven,,java,615
junit/junit-dep,,maven,,java,614
org.jboss.weld.se/weld-se-core,,maven,,java,608
io.grpc/grpc-testing,,maven,,java,607
net.sf.trove4j/trove4j,,maven,,java,605
com.typesafe.akka/akka-actor_2.10,,maven,,java,604
org.typelevel/catalysts-macros_2.11,,maven,,java,604
io.opencensus/opencensus-contrib-grpc-metrics,,maven,,java,603
org.typelevel/catalysts-platform_2.11,,maven,,java,603
io.grpc/grpc-core,,maven,,java,601
org.mongodb.scala/mongo-scala-bson_2.11,,maven,,java,600
org.mongodb.scala/mongo-scala-driver_2.11,,maven,,java,599
org.hsqldb/hsqldb-j5,,maven,,java,595
org.typelevel/cats-kernel-laws_2.11,,maven,,java,595
org.typelevel/cats-laws_2.11,,maven,,java,593
com.storm-enroute/scalameter-core_2.11,,maven,,java,592
org.typelevel/discipline_2.12,,maven,,java,592
org.slf4j/slf4j-nop,,maven,,java,591
com.sun.faces/jsf-impl,,maven,,java,590
org.wildfly.security/wildfly-elytron,,maven,,java,590
com.storm-enroute/scalameter_2.11,,maven,,java,589
commons-net/commons-net,,maven,,java,587
ca.juliusdavies/not-yet-commons-ssl,,maven,,java,580
net.sourceforge.argparse4j/argparse4j,,maven,,java,579
com.datastax.cassandra/cassandra-driver-core,,maven,,java,578
com.typesafe.akka/akka-parsing_2.12,,maven,,java,577
org.springframework.data/spring-data-keyvalue,,maven,,java,576
com.typesafe.akka/akka-http-core_2.12,,maven,,java,576
com.lihaoyi/ammonite-interp_2.11.7,,maven,,java,575
org.osgi/org.osgi.service.component.annotations,,maven,,java,575
com.lihaoyi/ammonite-repl_2.11.7,,maven,,java,574
org.springframework.data/spring-data-redis,,maven,,java,570
com.esotericsoftware/reflectasm,,maven,,java,570
org.jboss.remoting/jboss-remoting,,maven,,java,566
org.springframework.plugin/spring-plugin-core,,maven,,java,566
org.elasticsearch/elasticsearch,,maven,,java,565
org.opensaml/xmltooling,,maven,,java,564
org.opensaml/openws,,maven,,java,563
org.opensaml/opensaml,,maven,,java,562
org.springframework.data/spring-data-mongodb,,maven,,java,562
org.json4s/json4s-ast_2.11,,maven,,java,559
com.typesafe.netty/netty-reactive-streams,,maven,,java,558
org.jboss.spec.javax.servlet.jsp/jboss-jsp-api_2.3_spec,,maven,,java,558
com.chuusai/shapeless_2.10,,maven,,java,557
org.typelevel/catalysts-macros_2.12,,maven,,java,557
com.typesafe.netty/netty-reactive-streams-http,,maven,,java,556
org.typelevel/catalysts-platform_2.12,,maven,,java,556
net.sf.saxon/Saxon-HE,,maven,,java,553
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.base,,maven,,java,553
org.json4s/json4s-scalap_2.11,,maven,,java,553
org.json4s/json4s-core_2.11,,maven,,java,552
relaxngDatatype/relaxngDatatype,,maven,,java,549
org.typelevel/cats-kernel-laws_2.12,,maven,,java,548
org.typelevel/cats-laws_2.12,,maven,,java,545
com.google.http-client/google-http-client-jackson,,maven,,java,544
org.wso2.orbit.joda-time/joda-time,,maven,,java,542
io.dropwizard.metrics/metrics-jmx,,maven,,java,542
com.papertrail/profiler,,maven,,java,535
bouncycastle/bcprov-jdk12,,maven,,java,533
io.dropwizard.metrics/metrics-servlets,,maven,,java,532
net.sourceforge.cobertura/cobertura,,maven,,java,532
org.jasypt/jasypt,,maven,,java,532
org.springframework.data/spring-data-jpa,,maven,,java,531
org.wso2.orbit.org.opensaml/opensaml,,maven,,java,531
hsqldb/hsqldb,,maven,,java,530
com.codahale.metrics/metrics-core,,maven,,java,528
io.dropwizard.metrics/metrics-annotation,,maven,,java,527
com.liferay.portal/com.liferay.portal.kernel,,maven,,java,523
org.jboss.test/jboss-test,,maven,,java,522
org.mvel/mvel2,,maven,,java,521
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.core,,maven,,java,520
io.dropwizard/dropwizard-util,,maven,,java,519
org.codehaus.woodstox/woodstox-core-asl,,maven,,java,519
com.esotericsoftware/kryo,,maven,,java,518
de.odysseus.juel/juel-api,,maven,,java,517
org.webbitserver/webbit,,maven,,java,516
de.odysseus.juel/juel-impl,,maven,,java,515
com.e-movimento.tinytools/privilegedaccessor,,maven,,java,514
io.dropwizard/dropwizard-validation,,maven,,java,514
io.dropwizard/dropwizard-jackson,,maven,,java,513
org.jboss.spec/jboss-javaee-all-7.0,,maven,,java,512
com.esotericsoftware/kryo-shaded,,maven,,java,512
org.jboss.spec.javax.faces/jboss-jsf-api_2.3_spec,,maven,,java,511
org.jboss.weld.module/weld-jsf,,maven,,java,508
io.dropwizard/dropwizard-configuration,,maven,,java,507
io.dropwizard.metrics/metrics-logback,,maven,,java,507
org.jboss/jboss-vfs,,maven,,java,506
com.google.oauth-client/google-oauth-client,,maven,,java,506
postgresql/postgresql,,maven,,java,503
io.dropwizard/dropwizard-logging,,maven,,java,502
org.asynchttpclient/async-http-client-netty-utils,,maven,,java,502
org.asynchttpclient/async-http-client,,maven,,java,501
org.webbitserver/webbit-rest,,maven,,java,500
com.lihaoyi/utest_2.12,,maven,,java,497
org.clojure/tools.logging,,maven,,java,495
com.google.http-client/google-http-client-gson,,maven,,java,493
org.springframework/spring-jms,,maven,,java,491
commons-jxpath/commons-jxpath,,maven,,java,485
org.jheaps/jheaps,,maven,,java,483
com.google.zxing/core,,maven,,java,482
org.jgrapht/jgrapht-core,,maven,,java,482
io.dropwizard/dropwizard-lifecycle,,maven,,java,482
io.dropwizard/dropwizard-metrics,,maven,,java,481
org.codehaus.jackson/jackson-jaxrs,,maven,,java,479
org.wso2.carbon/org.wso2.carbon.feature.mgt.core,,maven,,java,477
io.dropwizard.metrics/metrics-jersey2,,maven,,java,476
org.jboss.spec.javax.jms/jboss-jms-api_2.0_spec,,maven,,java,473
io.dropwizard.metrics/metrics-jetty9,,maven,,java,471
org.jruby/jruby,,maven,,java,471
org.specs2/specs2_2.10,,maven,,java,471
io.dropwizard/dropwizard-jersey,,maven,,java,470
com.typesafe.akka/akka-testkit_2.10,,maven,,java,469
io.dropwizard/dropwizard-jetty,,maven,,java,465
com.typesafe.akka/akka-slf4j_2.12,,maven,,java,464
io.dropwizard/dropwizard-request-logging,,maven,,java,463
io.dropwizard/dropwizard-servlets,,maven,,java,462
com.mashape.unirest/unirest-java,,maven,,java,461
io.dropwizard/dropwizard-core,,maven,,java,461
com.typesafe.play/twirl-api_2.11,,maven,,java,459
com.google.http-client/google-http-client-protobuf,,maven,,java,457
com.google.api-client/google-api-client,,maven,,java,454
org.unbescape/unbescape,,maven,,java,453
org.eclipse.collections/eclipse-collections-testutils,,maven,,java,451
com.google.api.grpc/proto-google-common-protos,,maven,,java,451
org.mapdb/elsa,,maven,,java,451
org.eclipse.collections/eclipse-collections-forkjoin,,maven,,java,450
com.lihaoyi/sourcecode_2.12,,maven,,java,449
org.mapdb/mapdb,,maven,,java,449
com.typesafe.play/play-streams_2.11,,maven,,java,442
org.locationtech.jts/jts-core,,maven,,java,442
com.typesafe.play/play_2.11,,maven,,java,441
org.eclipse.aether/aether-api,,maven,,java,441
commons-logging/commons-logging-api,,maven,,java,438
com.codeborne/phantomjsdriver,,maven,,java,437
org.clojure/core.incubator,,maven,,java,436
org.dbunit/dbunit,,maven,,java,435
org.specs2/specs2-analysis_2.12,,maven,,java,432
org.attoparser/attoparser,,maven,,java,432
org.thymeleaf/thymeleaf,,maven,,java,431
org.specs2/specs2-matcher-extra_2.12,,maven,,java,431
org.jboss.arquillian.testenricher/arquillian-testenricher-resource,,maven,,java,424
com.lowagie/itext,,maven,,java,423
com.jayway.awaitility/awaitility,,maven,,java,423
org.json4s/json4s-native_2.11,,maven,,java,422
com.cedarsoftware/java-util,,maven,,java,418
org.jboss.arquillian.testenricher/arquillian-testenricher-initialcontext,,maven,,java,417
org.specs2/specs2-mock_2.12,,maven,,java,417
org.jboss.spec.javax.security.auth.message/jboss-jaspi-api_1.1_spec,,maven,,java,414
org.wso2.carbon/org.wso2.carbon.securevault,,maven,,java,411
org.eclipse.jgit/org.eclipse.jgit,,maven,,java,411
org.scribe/scribe,,maven,,java,410
com.typesafe.play/play-functional_2.12,,maven,,java,410
com.github.jsonld-java/jsonld-java,,maven,,java,409
com.typesafe.play/play-json_2.12,,maven,,java,409
taglibs/standard,,maven,,java,408
org.eclipse.rdf4j/rdf4j-util,,maven,,java,407
org.jboss.weld/weld-core,,maven,,java,407
org.wso2.carbon.identity.framework/org.wso2.carbon.user.mgt.common,,maven,,java,406
org.jboss.spec.javax.security.jacc/jboss-jacc-api_1.5_spec,,maven,,java,405
info.cukes/gherkin-jvm-deps,,maven,,java,405
info.cukes/gherkin,,maven,,java,403
org.scalacheck/scalacheck_sjs0.6_2.12,,maven,,java,402
org.jboss.spec.javax.resource/jboss-connector-api_1.7_spec,,maven,,java,402
info.cukes/cucumber-html,,maven,,java,401
info.cukes/cucumber-jvm-deps,,maven,,java,401
org.eclipse.rdf4j/rdf4j-model,,maven,,java,400
info.cukes/cucumber-core,,maven,,java,400
com.google.inject.extensions/guice-grapher,,maven,,java,397
com.github.fge/json-patch,,maven,,java,396
org.ow2.asm/asm-debug-all,,maven,,java,395
org.scalacheck/scalacheck_sjs0.6_2.11,,maven,,java,393
com.apple/AppleJavaExtensions,,maven,,java,392
info.cukes/cucumber-junit,,maven,,java,391
com.typesafe.akka/akka-http_2.12,,maven,,java,391
org.scalaz/scalaz-core_2.12,,maven,,java,390
org.jboss.narayana.jta/narayana-jta,,maven,,java,388
org.scala-js/scalajs-library_2.10,,maven,,java,388
io.grpc/grpc-stub,,maven,,java,387
org.eclipse.rdf4j/rdf4j-rio-api,,maven,,java,387
com.google.protobuf/protobuf-lite,,maven,,java,386
io.grpc/grpc-protobuf-lite,,maven,,java,384
io.grpc/grpc-protobuf,,maven,,java,383
org.wso2.carbon.identity.framework/org.wso2.carbon.user.mgt,,maven,,java,380
org.codehaus.jackson/jackson-xc,,maven,,java,380
org.jboss.msc/jboss-msc,,maven,,java,380
org.eclipse.aether/aether-spi,,maven,,java,379
org.eclipse.aether/aether-test-util,,maven,,java,378
org.eclipse.aether/aether-util,,maven,,java,377
com.jayway.restassured/rest-assured-common,,maven,,java,376
com.sun.xsom/xsom,,maven,,java,375
com.jayway.restassured/json-path,,maven,,java,373
io.opentracing/opentracing-api,,maven,,java,373
org.springframework.amqp/spring-amqp,,maven,,java,371
com.jayway.restassured/xml-path,,maven,,java,369
de.ruedigermoeller/fst,,maven,,java,369
info.cukes/cucumber-java,,maven,,java,368
org.springframework.amqp/spring-rabbit,,maven,,java,367
org.specs2/specs2-junit_2.12,,maven,,java,365
com.typesafe.akka/akka-http_2.11,,maven,,java,364
com.jayway.restassured/rest-assured,,maven,,java,364
org.springframework.security/spring-security-crypto,,maven,,java,364
org.eclipse.rdf4j/rdf4j-rio-datatypes,,maven,,java,360
com.liferay.portal/com.liferay.portal.impl,,maven,,java,360
org.subethamail/subethasmtp-wiser,,maven,,java,360
org.eclipse.rdf4j/rdf4j-rio-languages,,maven,,java,360
gsbase/gsbase,,maven,,java,360
com.sun/ldapbp,,maven,,java,359
org.springframework.ldap/spring-ldap-core,,maven,,java,358
com.typesafe.play/play-guice_2.11,,maven,,java,357
pl.pragmatists/JUnitParams,,maven,,java,356
org.wso2.carbon.commons/org.wso2.carbon.ntask.common,,maven,,java,355
org.wso2.carbon.commons/org.wso2.carbon.remote-tasks.stub,,maven,,java,355
org.picketbox/common-spi,,maven,,java,355
org.picketbox/identity-spi,,maven,,java,354
com.typesafe.play/play-server_2.11,,maven,,java,354
org.wso2.carbon.commons/org.wso2.carbon.ntask.core,,maven,,java,354
org.jboss.netty/netty,,maven,,java,353
org.picketbox/authorization-spi,,maven,,java,353
commons-dbutils/commons-dbutils,,maven,,java,352
org.immutables/value,,maven,,java,351
net.sf.ehcache/ehcache-core,,maven,,java,351
org.picketbox/picketbox-spi-bare,,maven,,java,351
org.picketbox/acl-spi,,maven,,java,350
org.eclipse.rdf4j/rdf4j-rio-ntriples,,maven,,java,349
antlr/antlr,,maven,,java,349
org.hamcrest/hamcrest-junit,,maven,,java,348
com.netflix.spectator/spectator-api,,maven,,java,348
org.iq80.snappy/snappy,,maven,,java,348
com.vividsolutions/jts,,maven,,java,347
org.springframework.security/spring-security-acl,,maven,,java,345
org.eclipse.rdf4j/rdf4j-rio-turtle,,maven,,java,344
com.typesafe.play/play-netty-server_2.11,,maven,,java,344
org.jboss.arquillian.testenricher/arquillian-testenricher-ejb,,maven,,java,343
org.jacorb/jacorb-omgapi,,maven,,java,343
org.scala-js/scalajs-test-interface_2.10,,maven,,java,342
com.alibaba/druid,,maven,,java,342
org.jacorb/jacorb,,maven,,java,342
com.liferay/com.liferay.osgi.util,,maven,,java,342
org.picketbox/jboss-security-spi,,maven,,java,340
jcifs/jcifs,,maven,,java,340
org.wso2.carbon/org.wso2.carbon.ndatasource.common,,maven,,java,338
org.jfree/jfreechart,,maven,,java,338
io.circe/circe-numbers_2.12,,maven,,java,337
org.json4s/json4s-ast_2.10,,maven,,java,337
com.typesafe.play/play-akka-http-server_2.11,,maven,,java,337
net.jodah/concurrentunit,,maven,,java,336
io.circe/circe-core_2.12,,maven,,java,336
javax.mail/mailapi,,maven,,java,335
org.scalacheck/scalacheck_2.9.2,,maven,,java,334
com.typesafe.play/play-test_2.11,,maven,,java,333
com.github.fge/uri-template,,maven,,java,333
com.lihaoyi/acyclic_2.11,,maven,,java,333
org.eclipse.rdf4j/rdf4j-rio-trig,,maven,,java,332
org.json4s/json4s-scalap_2.10,,maven,,java,332
org.atmosphere/atmosphere-runtime,,maven,,java,331
org.json4s/json4s-core_2.10,,maven,,java,331
com.jolbox/bonecp,,maven,,java,330
org.typelevel/scala-library,,maven,,java,330
com.sun.xml.bind/jaxb-xjc,,maven,,java,328
org.msgpack/msgpack,,maven,,java,327
org.99soft.guice/rocoto,,maven,,java,325
org.wso2.carbon/org.wso2.carbon.ndatasource.core,,maven,,java,324
org.noggit/noggit,,maven,,java,324
com.typesafe.scala-logging/scala-logging_2.12,,maven,,java,322
org.eclipse.persistence/commonj.sdo,,maven,,java,322
org.wso2.carbon/tool-test-artifact,,maven,,java,319
org.wso2.carbon/org.wso2.carbon.launcher,,maven,,java,319
com.kohlschutter.junixsocket/junixsocket-native-common,,maven,,java,319
com.kohlschutter.junixsocket/junixsocket-common,,maven,,java,318
org.eclipse.persistence/eclipselink,,maven,,java,318
org.wso2.carbon/org.wso2.carbon.tools.core,,maven,,java,318
org.wso2.carbon/org.wso2.carbon.server.feature,,maven,,java,317
org.wso2.carbon/org.wso2.carbon.osgi.feature,,maven,,java,317
org.scalacheck/scalacheck_2.9.1,,maven,,java,317
org.wso2.carbon.messaging/org.wso2.carbon.messaging,,maven,,java,316
org.springframework.webflow/spring-binding,,maven,,java,316
com.netflix.governator/governator-api,,maven,,java,316
dnsjava/dnsjava,,maven,,java,315
org.springframework.webflow/spring-webflow,,maven,,java,314
de.odysseus.juel/juel-spi,,maven,,java,312
org.springframework.security/spring-security-jwt,,maven,,java,310
